album,data,musica,letra
CRAZY (Japanese ver.) [Party Remixes],2024-12-17 00:00:00,CRAZY (Japanese ver.),"4 Contributors
CRAZY (Japanese ver.) Lyrics
[LE SSERAFIM「CRAZY -Japanese ver.-」ft. JP THE WAVY 歌詞]
[Intro]
Act like an angel and dress like crazy
[Refrain]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
[Verse 1]
All the girls are girling
キラキラ星みたい, you kirby?
できないわ テキトーに
ちゃんとするお世話 tamagotchi
I'm best-dressed (Uh)
Fur 撫でてる指 am I furby?
Hi moshi, moshi (Uh)
LE SSERAFIM から丁度 calling
[Verse 2]
Yeah, そう 心臓に降臨
CPRのように
触れるとlikeピカチュウ
十万ボルト電気 it's pumping
I'm an Otaku bestie
狂って that candy's sassy
ニューロンの体系を更新
頭の監獄 抜け出し



[Pre-Chorus]
(ガリレオ)
心 裁く毎日
(脳内では)
狂わないで いい加減に
(Why can't you stop?)
疎明なんて 良くわかんないし
I'm like this 体質
答えは make me super crazy
[Interlude]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy
[Chorus]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da



[Refrain]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
[Verse 3]
東京タワー
背中に drift
目立っちゃってる身なり
腰パンパンツ
ぴったり tee
靴 timber と LouisV
[Verse 4]
てっぺんも超えてって perfect night
靴濡らしたらごめん首の ice
VVS 垂れてるけど足らない
セルフィに映り込んじゃってる raparazzi
2am in Gangnam
時差ボケ無いよ
燃えてる floor は sauna
湯気で見えない遠く, yeah
狙い定め
遊ぶ今日朝まで
Crazy な奴だらけ
止めるな そのままで
効かない歯止め
花火来る何度目
誰よりも夜行性
仕事なら後で



[Interlude]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy
[Chorus]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da
[Refrain]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls"
CRAZY (Japanese ver.) [Party Remixes],2024-12-17 00:00:00,CRAZY (Japanese ver.) (Chaki Zulu Remix),"4 Contributors
CRAZY (Japanese ver.) (Chaki Zulu Remix) Lyrics
[ル セラフィム「CRAZY -Japanese ver.- (Chaki Zulu Remix)」歌詞]
[Intro]
Act like an angel and dress like crazy
[Refrain]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
[Chorus]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
[Verse 1]
Yeah, そう 心臓に降臨
CPRのように
触れると like ピカチュウ
十万ボルト電気 it's pumping
I'm an Otaku bestie
狂って that candy's sassy
ニューロンの体系を更新
頭の監獄 抜け出し



[Pre-Chorus]
(ガリレオ)
心 裁く毎日
(脳内では)
狂わないで いい加減に
(Why can't you stop?)
疎明なんて 良くわかんないし
I'm like this 体質
答えは make me super crazy
[Interlude]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy
[Chorus]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da



[Refrain]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All thе girls are girling, girling
All the girly girls
Back in the days 狂い
に狂えなかった mе
惹かれてる事実に
偽証は出来ない
どういう意味で何の価値?
可能と不可能 もう全部 shh
Yeah, me and my girls
目が眩むと知ってても太陽に kiss, mwah
[Pre-Chorus]
(ガリレオ)
心 裁く毎日
(脳内では)
狂わないで いい加減に
(Why can't you stop?)
疎明なんて 良くわかんないし
I'm like this 体質
答えは make me super crazy



[Interlude]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy
[Chorus]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da
[Refrain]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls"
CRAZY (Japanese Version),2024-12-11 00:00:00,CRAZY (Japanese ver.),"9 Contributors
CRAZY (Japanese ver.) Lyrics
[LE SSERAFIM「CRAZY (Japanese ver.)」歌詞]
[Intro: Huh Yunjin]
Act like an angel and dress like crazy
[Refrain: Kim Chaewon]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
[Chorus: Kim Chaewon,
Kazuha
,
Sakura
]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
[Verse 1: Kim Chaewon,
Sakura
,
Huh Yunjin
]
Yeah, そう 心臓に降臨
CPRのように
触れると like ピカチュウ
十万ボルト電気 it's pumping
I'm an Otaku bestie
狂って that candy's sassy
ニューロンの体系を更新
頭の監獄 抜け出し



[Pre-Chorus: All,
Hong Eunchae
,
Kazuha
,
Huh Yunjin
]
(ガリレオ)
心 裁く毎日
(脳内では)
狂わないで いい加減に
(Why can't you stop?)
疎明なんて 良くわかんないし
I'm like this 体質
,
答えは make me super crazy
[Interlude: Huh Yunjin]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy
[Chorus: Sakura,
Kazuha
,
Hong Eunchae
]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da



[Refrain: Kazuha,
Huh Yunjin
]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
[Verse 2: Hong Eunchae,
Kazuha
,
Kim Chaewon
]
Back in the days, 狂い
に狂えなかった me
惹かれてる事実に
偽証は出来ない
どういう意味で何の価値?
可能と不可能 もう全部 shh
Yeah, me and my girls
目が眩むと知ってても太陽に kiss, mwah
[Pre-Chorus: Sakura,
Huh Yunjin
,
Kim Chaewon
,
Kazuha
, (All)]
(ガリレオ)
心 裁く毎日
(脳内では)
狂わないで いい加減に
(Why can't you stop?)
疎明なんて 良くわかんないし
I'm like this 体質
,
答えは make me super crazy



[Interlude: Kim Chaewon]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy
[Chorus: Huh Yunjin,
Kazuha
,
Hong Eunchae
]
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da
[Refrain: Kazuha,
Huh Yunjin
]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls"
CRAZY (Japanese Version),2024-12-11 00:00:00,EASY (Japanese ver.),"8 Contributors
EASY (Japanese ver.) Lyrics
[ル セラフィム「EASY (Japanese ver.)」歌詞]
[Chorus]
傷抱え歩む kiss me
簡単に見せるから easy
Stage 火花散る my body
Pull up and I rip it up like ballet
Damn, I really make it look easy
Yeah, know that I make it look easy
[Verse 1]
Clap your hands, キミも同じなら
Clap your hands now (Dream, dream, dream)
疑心なんて捨てて ただ言って ""I'm the real one"" (Sheesh, sheesh)
照明が消えると wander in the night
Don't know what is right
Don't know 'bout my rights
嫉妬心、疑念、不信 それは friends of me, yeah
世界では半分のバリュー seraphim, yeah
[Pre-Chorus]
Mm, mm-mm, mm
I've been tryin' so long to show you, show you, show you (Oh)
(I'm the one that you need)
[Chorus]
傷抱え歩む kiss me
簡単に見せるから easy
Stage 火花散る my body
Pull up and I rip it up like ballet
Damn, I really make it look easy
Yeah, know that I make it look easy
Yeah, know that I make it look easy



[Verse 2]
水面の白鳥になり whippin'
力ない足でも but I keep it
Get, set, go, come and see me, I'm the fearless, mm
全ての足取りが history, this is my way
英雄のごとく even if I am not flawless
楽に来れたと？
知らないなら you have to know
[Pre-Chorus]
Mm
I've been tryin' so long to show you, show you, show you
(I'm the one that you need)
[Chorus]
傷抱え歩む kiss me (Kiss)
簡単に見せるから easy (簡単に見せるから easy)
Stage 火花散る my body (That's my body, that's my body)
Pull up and I rip it up like ballet (Yeah, yeah)
Damn, I really make it look easy (Damn, I really make it look easy)
Yeah, know that I make it look easy"
CRAZY (Japanese Version),2024-12-11 00:00:00,Star Signs,"4 Contributors
Translations
日本語 (Japanese)
Romanization
Español
Italiano
LE SSERAFIM - Star Signs (English Translation) Lyrics
[Verse 1: Kim Chaewon,
Kazuha
]
To connect, to be attracted to each other
Promise connecting dots and lines
I won't look back, I know what to do now
I'm looking at you all my life (Ooh, ooh)
[Pre-Chorus: Hong Eunchae,
Huh Yunjin
,
Sakura
]
Rising up heart rate, fast (Ooh, ooh)
Fired up the voice is getting stronger
'Cause something in the air just breathing
Instinct calls, filling my brain
[Chorus: Kim Chaewon,
Hong Eunchae
,
Kazuha
,
Sakura
]
Our star signs
without fail
My eyes
tell you everything
Blink and you'll wake up
Our star signs in the galaxy
Align the one and only
Born under a special star
[Verse 2: Huh Yunjin,
Kim Chaewon
]
Chasing, chasing following Libra
More like a Cancer there are no limits
Quick like Aries, no looking back slay, slay
And I sting like Scorpio, overwhelming veins, veins, veins (Ooh, ooh)



[Pre-Chorus: Kazuha,
Hong Eunchae
,
Sakura
]
Rising heart rate fast (Ooh, ooh)
Fired up the voice is getting stronger
'Cause something in the air just breathing
Instinct calls, filling my brain
[Chorus: Huh Yunjin,
Kazuha
,
Sakura
,
Kim Chaewon
, *Hong Eunchae*]
Our star signs
without fail
My eyes
tell you everything
Blink and you'll wake up
Our star signs
*in the galaxy*
Align the one and only
Born under a special star
[Bridge: Kazuha,
Kim Chaewon
]
We ask a question
Why did you get hurt
When you let go all the way around
Our fate, yeah our fate to fight with this cosmo
[Chorus: Kazuha,
Hong Eunchae
,
Huh Yunjin
, *Sakura*]
Our star signs
without fail
My eyes
tell you everything
Blink and you'll wake up
Our star signs
*in the galaxy*
Align
*the one and only*
Born under a special star



[Outro: All,
Kim Chaewon
]
All mine, all mine, all mine
Underneath the starlight
All mine, all mine, all mine
Underneath the starlight
All mine, all mine, all mine
Underneath the starlight
All mine, all mine
Unique star signs"
CRAZY (Party Remixes 2),2024-09-12 00:00:00,CRAZY,"9 Contributors
Translations
한국어 (Korean)
Romanization
Español
Português
简体中文 (Simplified Chinese)
Русский (Russian)
Italiano
LE SSERAFIM - CRAZY (English Translation) Lyrics
[Intro: Huh Yunjin]
Act like an angel and dress like crazy
[Refrain: Kim Chaewon]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
[Chorus: Kim Chaewon,
Kazuha
,
Sakura
]
Da, da-da-da
Da-da, da, da, da-da
Da-da-da
Act like an angel and dress like crazy
Da, da-da-da
Da-da, da, da, da-da
Da-da-da
(Yah)
[Verse 1: Kim Chaewon,
Sakura
,
Huh Yunjin
]
Descend in my heart
You're like CPR
Like Pikachu when I touch
One million volt thunderbolt, it’s pumping
I'm an
otaku
bestie
Go crazy, that candy's sassy
Renewed the neuronal system
Broke out of the prison in my head



[Pre-Chorus: (All), Hong Eunchae,
Kazuha
,
Huh Yunjin
]
(Galileo)
I put myself on trial, every day
(In my brain)
I was told to go moderately crazy
(Why can't you stop?)
I don't know the six W's, dammit
I'm that material
My answer is, ""Make me super crazy""
[Interlude: Huh Yunjin]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy
[Chorus: Sakura,
Kazuha
,
Hong Eunchae
]
Da, da-da-da
Da-da, da, da, da-da
Da-da-da
Act like an angel and dress like crazy
Da, da-da-da
Da-da, da, da, da-da
Da-da-da
Da-da, da-da, da
[Refrain: Kazuha,
Huh Yunjin
]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls



[Verse 2: Hong Eunchae,
Kazuha
,
Kim Chaewon
]
Back in the days
The me that fell short of crazy
I will no longer bear false
Witness before my attraction
What it means, what it's worth
What it can and can't do, hush now
Yeah, me and my girls
We know we will go blind, but we still give the sun a kiss, mwah
[Pre-Chorus: (All), Sakura,
Huh Yunjin
,
Kim Chaewon
,
Kazuha
]
(Galileo) I put myself on trial, every day
(In my brain)
I was told to go moderately crazy
(Why can't you stop?)
I don't know the six W's, dammit
I'm that material
My answer is, ""Make me super crazy""
[Interlude: Kim Chaewon]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy
[Chorus: Huh Yunjin,
Kazuha
,
Hong Eunchae
]
Da, da-da-da
Da-da, da, da, da-da
Da-da-da
Act like an angel and dress like crazy
Da, da-da-da
Da-da, da, da, da-da
Da-da-da
Da-da, da-da, da



[Refrain: Kazuha,
Huh Yunjin
]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls"
CRAZY (Party Remixes 2),2024-09-12 00:00:00,CRAZY (EBM Remix),"3 Contributors
Translations
Italiano
CRAZY (EBM Remix) Lyrics
[르세라핌 ""CRAZY (EBM Remix)"" 가사]
[Chorus: Kim Chaewon,
Huh Yunjin
,
Sakura
,
Kazuha
, *Hong Eunchae*]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da
Act like an angel and dress like crazy
*Da, da-da-da*
*Da-da-da-da-da*
*Da-da-da, da*
Act like an angel and dress like crazy
[Refrain: Kim Chaewon]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling



[Verse 1: Kim Chaewon,
Sakura
,
Huh Yunjin
]
Yeah, 내 심장에 강림
넌 CPR같이
손대면 like Pikachu
백만 볼트 전기 it's pumping
I'm an Otaku, bestie
미쳐 that candy's sassy
뉴런의 체계를 갱신
내 머릿속 감옥 탈옥했지
[Pre-Chorus: All,
Hong Eunchae
,
Kazuha
,
Huh Yunjin
]
Galileo
스스로 심판해 매일
뇌속에선
적당히 미치라 했지
Why can't you stop?
몰라 육하원칙 따윈 제길 난 그런 재질
내 답은 make me super crazy
[Chorus: Sakura,
Kazuha
,
Hong Eunchae
]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da



[Refrain: Kazuha,
Huh Yunjin
]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
[Verse 2: Hong Eunchae,
Kazuha
,
Kim Chaewon
]
Back in the days 미침에
미치지 못했던 me
더이상 내 끌림 앞에
거짓 증언은 않지
무슨 의미 또 무슨 가치
가능과 불가능 이젠 다 쉿
Yeah, me and my girls
우린 눈이 멀 것을 알아도 저 태양에 kiss, mwah



[Pre-Chorus: All,
Sakura
,
Huh Yunjin
,
Kim Chaewon
, *Kazuha*]
Galileo
스스로 심판해 매일
뇌속에선
적당히 미치라 했지
Why can't you stop?
몰라 육하원칙 따윈 제길 난 그런 재질
*내 답은 make me super crazy*
[Interlude: Kim Chaewon,
Kazuha
]
Act like an angel and dress like crazy
Act like an angel and dress like crazy
[Refrain: Kazuha,
Huh Yunjin
]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls"
CRAZY (Party Remixes 2),2024-09-12 00:00:00,CRAZY (Super CRAZY Remix),"3 Contributors
Translations
Italiano
CRAZY (Super CRAZY Remix) Lyrics
[르세라핌 ""CRAZY (Super CRAZY Remix)"" 가사]
[Refrain: Kim Chaewon]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
[Chorus: Kim Chaewon,
Kazuha
,
Sakura
]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
[Verse 1: Kim Chaewon,
Sakura
,
Huh Yunjin
]
Yeah, 내 심장에 강림
넌 CPR같이
손대면 like Pikachu
백만 볼트 전기 it's pumping
I'm an Otaku, bestie
미쳐 that candy's sassy
뉴런의 체계를 갱신
내 머릿속 감옥 탈옥했지



[Pre-Chorus: All,
Hong Eunchae
,
Kazuha
,
Huh Yunjin
]
Galileo
스스로 심판해 매일
뇌속에선
적당히 미치라 했지
Why can't you stop?
몰라 육하원칙 따윈 제길 난 그런 재질
내 답은 make me super crazy
[Interlude: Huh Yunjin]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy
[Chorus: Sakura,
Kazuha
,
Hong Eunchae
]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da
[Refrain: Kazuha,
Huh Yunjin
]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls



[Verse 2: Hong Eunchae,
Kazuha
,
Kim Chaewon
]
Back in the days 미침에
미치지 못했던 mе
더이상 내 끌림 앞에
거짓 증언은 않지
무슨 의미 또 무슨 가치
가능과 불가능 이젠 다 쉿
Yeah, me and my girls
우린 눈이 멀 것을 알아도 저 태양에 kiss, mwah
[Pre-Chorus: All,
Sakura
,
Huh Yunjin
,
Kim Chaewon
, *Kazuha*]
Galileo
스스로 심판해 매일
뇌속에선
적당히 미치라 했지
Why can't you stop?
몰라 육하원칙 따윈 제길 난 그런 재질
*내 답은 makе me super crazy*
[Interlude: Kim Chaewon]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy
[Chorus: Huh Yunjin,
Kazuha
,
Hong Eunchae
]
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da



[Refrain: Kazuha,
Huh Yunjin
]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls"
CRAZY (Party Remixes 2),2024-09-12 00:00:00,CRAZY (Vamos Remix),"5 Contributors
Translations
Italiano
CRAZY (Vamos Remix) Lyrics
[르세라핌 ""CRAZY (Vamos Remix)"" 가사]
[Chorus: Sakura,
Huh Yunjin
]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
[Refrain: Kim Chaewon]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
[Chorus: Sakura]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
[Verse 1: Kim Chaewon,
Sakura
,
Huh Yunjin
]
Yeah, 내 심장에 강림
넌 CPR같이
손대면 like Pikachu
백만 볼트 전기 it's pumping
I'm an Otaku, bestie
미쳐 that candy's sassy
뉴런의 체계를 갱신
내 머릿속 감옥 탈옥했지



[Pre-Chorus: All,
Hong Eunchae
,
Kazuha
,
Huh Yunjin
]
Galileo
스스로 심판해 매일
뇌속에선
적당히 미치라 했지
Why can't you stop?
몰라 육하원칙 따윈 제길 난 그런 재질
내 답은 make me super crazy
[Interlude: Huh Yunjin]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy
[Chorus: Sakura,
Kazuha
,
Hong Eunchae
]
Da-da, da-da-da
Da-da-da-da-da
Da-da-da, da-da
Act like an angel and dress like crazy
Da, da-da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da
[Refrain: Kazuha,
Huh Yunjin
]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls



[Verse 2: Hong Eunchae,
Kazuha
,
Kim Chaewon
]
Back in the days 미침에
미치지 못했던 me
더이상 내 끌림 앞에
거짓 증언은 않지
무슨 의미 또 무슨 가치
가능과 불가능 이젠 다 쉿
Yeah, me and my girls
우린 눈이 멀 것을 알아도 저 태양에 kiss, mwah
[Pre-Chorus: All,
Sakura
,
Huh Yunjin
,
Kim Chaewon
, *Kazuha*]
Galileo
스스로 심판해 매일
뇌속에선
적당히 미치라 했지
Why can't you stop?
몰라 육하원칙 따윈 제길 난 그런 재질
*내 답은 make me super crazy*
[Interlude: Kim Chaewon]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy
[Chorus: Huh Yunjin,
Kazuha
,
Hong Eunchae
]
Da-da, da-da-da
Da-da-da-da-da
Da-da-da, da-da-da
Act like an angel and dress like crazy
Da, da-da-da-da
Da-da-da-da-da
Da-da, da-da-da
Da-da, da-da, da



[Refrain: Kazuha,
Huh Yunjin
]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls"
CRAZY (Party Remixes 2),2024-09-12 00:00:00,CRAZY (Mash-up ver.),"3 Contributors
Translations
Italiano
CRAZY (Mash-up ver.) Lyrics
[Intro: Dashaun Wesley]
Act like an angel and dress like crazy
[Refrain: Kim Chaewon,
PinkPantheress
]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls (
Okay
)
[Verse 1: PinkPantheress]
Everybody walk to the baseline now (The baseline now)
Don't waste your time on talking (No)
Please, don't play my song (Please, don't play my song)
Focus on the way I'm walking
You can't get enough (Woah)
Let's let the roof go again
We can't get enough
Let's talk about it just once, okay?
[Verse 2: Kim Chaewon,
Sakura
,
Huh Yunjin
]
Hit me with that lightning
Like CPR, work it
It's giving electrocute
Higher on the voltagе, we jump in
I'm an Otaku, bestie
Kawaii, I know, so sassy
I'm feeling awfully hеady
I might just overload I might break free



[Pre-Chorus: All,
Hong Eunchae
,
Kazuha
,
Huh Yunjin
]
Galileo
Everyday's a trial, baby
We told you no
No more games, you're going crazy
Why can't you stop?
Don't know why, but deep inside, this may be the real me, baby
Wow, she's goin' super crazy
[Interlude: Dashaun Wesley]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
Act like an angel and dress like crazy
[Chorus: Sakura,
Kazuha
,
Hong Eunchae
]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da
[Refrain: Kazuha,
Huh Yunjin
]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls



[Verse 3: PinkPantheress]
Ah, it's like we're almost there and then I turn around and you're not there anymore
But how could you leave me in the club?
Okay, I guess you must've had enough
You were on fire, lost in your desire
I'm leaving later in case it gets better, ooh
If you're down to ride, everyone we know is out tonight (Out tonight)
We could leave all our jobs today, maybe it's a secret holiday
Okay, everybody walk to the baseline now (The baseline now)
Don't waste your time on talking (No)
Please, don't play my song (Please, don't play my song)
Focus on the way I'm walking
You can't get enough (Woah)
Let's let the roof go again
We can't get enough, ooh
Let's talk about it just once, okay?
[Chorus: Huh Yunjin,
Kazuha & Dashaun Wesley
,
Hong Eunchae
,
PinkPantheress
]
Da, da-da-da
Da-da-da-da-da (
Let's talk about it, okay?
)
Da, da-da-da (
If you're down to ride
)
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
(
Let's talk about it, okay?
)
Da, da-da-da
(
If you're down to ride
)
Da-da, da-da, da
(
Let's talk about it
)



[Refrain: Kazuha,
Huh Yunjin
]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls"
CRAZY,2024-09-09 00:00:00,CRAZY,"4 Contributors
Translations
Italiano
CRAZY Lyrics
[르세라핌 ""CRAZY (David Guetta Remix)"" 가사]
[Intro: Huh Yunjin]
Act like an angel and dress like crazy
[Refrain: Kim Chaewon]
All the girls are girling, girling
All the girls are girling, girling
All the girls are girling, girling
All the girly girls
[Chorus: Kim Chaewon,
Kazuha
,
Sakura
]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
[Post-Chorus: Kim Chaewon]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
[Drop: Kim Chaewon]
Act like an angel and dress like crazy
(
What?
)
Act like an angel and dress like crazy
(
What?
)
Act like an angel and dress like crazy



[Verse 1: Kim Chaewon,
Sakura
,
Huh Yunjin
]
Yeah, 내 심장에 강림
넌 CPR같이
손대면 like Pikachu
백만 볼트 전기 it's pumping
I'm an Otaku, bestie
미쳐 that candy's sassy
뉴런의 체계를 갱신
내 머릿속 감옥 탈옥했지
[Chorus: Sakura,
Kazuha
,
Hong Eunchae
]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
Da, da-da-da
Da-da-da-da-da
Da, da-da-da
Da-da, da-da, da
Act like an angel and dress like crazy
[Post-Chorus: Kim Chaewon]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
[Drop: Kim Chaewon]
Act like an angel and dress like crazy
(
What?
)
Act like an angel and dress like crazy
(
What?
)
Act like an angel and dress like crazy



[Verse 2: Hong Eunchae,
Kazuha
,
Kim Chaewon
]
Back in the days 미침에
미치지 못했던 me
더이상 내 끌림 앞에
거짓 증언은 않지
무슨 의미 또 무슨 가치
가능과 불가능 이젠 다 쉿
Yeah, me and my girls
우린 눈이 멀 것을 알아도 저 태양에 kiss, mwah
[Chorus: Sakura,
Kazuha
]
Da, da-da-da
Da-da-da-da-da
Da-da-da, da
Act like an angel and dress like crazy
[Post-Chorus: Kim Chaewon]
Crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy
[Drop: Kim Chaewon]
Act like an angel and dress like crazy
(
What?
)
Act like an angel and dress like crazy
(
What?
)
Act like an angel and dress like crazy"
