album,data,musica,letra
'The ReVe Festival' Day 2,2019,Umpah Umpah,"Umpah umpah, umpah umpah
Umpah umpah, umpah umpah
Here we go now
Umpah-pah, oh, yeah
I have to warn you to be careful
It might be deep
I've seen many, but couldn't come out
Why? I don't know
Don't ask me how deep it is, my eyes can't see
I hope you're different from those struggling
It's so frustrating and suffocating
Am I falling for you?
Don't be too scared, I'm right here, you
Just breathe, you'll be my match
Feel the rhythm as your body remembers
Like something unforgettable
Just go with the flow of your heart right now
I'm flying above the horizon
(Umpah umpah, umpah umpah)
Matching our breaths
(Umpah umpah, umpah umpah)
Matching our eyes
(Umpah umpah, umpah umpah)
You and me, like something unforgettable
Let the beat drop!
Feeling so, so hot, hot
Uh, yeah
Baby
Umpah-pah (Huh?) a bit strange (ding!) Where did you go?
Are you missing the beat again? Warning, you're getting distracted (oh yeah, yeah, yeah)
Keep being dumb dumb, just a moment, huh
Curious? This red flavor, yah
Happiness is close like Ice cream cake (ice cream cake!)
It's so chaotic and suffocating
Am I falling for you?
Don't be too scared, I'm always here for you (I'm here for you)
Just breathe, I'll soon come to mind (because of you)
Feel the rhythm as your body remembers, like (oh, yeah)
Something unforgettable (unforgettable)
Just go with the flow of your heart right now (right now)
I'm flying above the horizon
(Umpah umpah, umpah umpah)
Matching our breaths (oh, matching)
(Umpah umpah, umpah umpah)
Matching our eyes (matching)
(Umpah umpah, umpah umpah) (ooh yeah)
You and me, like something unforgettable
(Beat drop!)
(Hot, hot!)
Look at me in your eyes filled with the sun (ooh, oh yeah, look at me)
I like this unforgettable moment
Woo!
Feel the rhythm as your body remembers, like (feel the rhythm, my heart likes)
Something unforgettable (unforgettable)
Go with the flow, entrust your body to me, don't let go of my hand (right now, oh)
I'm flying above the horizon (ooh)
(Umpah umpah, umpah umpah) Matching our breaths (oh, matching)
(Umpah umpah, umpah umpah) Matching our eyes (oh, you and me, ah yeah)
(Umpah umpah, umpah umpah) (ooh yeah) I like this moment (like)
Something unforgettable (unforgettable)
Let the beat drop! (That’s right)
Feeling so, so hot, hot (hot)
Here we go now (yeah)
Umpah-pah (umpah-pah, umpah-pah)"
'The ReVe Festival' Day 2,2019,Carpool,ERRO AO ACESSAR A PÁGINA
'The ReVe Festival' Day 2,2019,Love Is The Way,"When I see only you
Yeah yeah yeah yeah yeah
But when you speak
No no no no no
I keep doing the opposite, even I'm confused
Love is the way
I keep wandering
Sending eye contact
Yeah yeah yeah yeah yeah
It's not sincere
No no no no no
Can you untangle my twisted heart a bit?
Love is the way
It doesn't go well as I wish
Cold expression in front of me
Lips that can't speak
Actually, my heart is different Hey
I'm saying I really like you a lot
These emotions of the waves are dizzy
Even if I try to be honest, I get tangled
When you avoid eye contact, come a step closer
Oh my heart says yes
But my lips say no
Oh your lips say no
But my heart says yes
When I see only you
Yeah yeah yeah yeah yeah
But when you speak
No no no no no
I keep doing the opposite, even I'm confused
Love is the way
I keep wandering
Sending eye contact
Yeah yeah yeah yeah yeah
It's not sincere
No no no no no
Can you untangle my twisted heart a bit?
Love is the way
It doesn't go well as I wish
I know
I'm tired of this too
No matter how hard I try, it doesn't go well
Always reflecting alone at home
Back to square one in front of you
When your gaze wanders, I'm too hot
That's right
Pretending not to be
Like a jellyfish sting, it's irritating
Am I getting a fever in the middle of burning up?
Different tone from my blushing face
The reason I don't want to be caught being good
When I step back, come two steps closer
You changed the wall-like me
Oh your lips say no
But my heart says yes
When I see only you
Yeah yeah yeah yeah yeah
But when you speak
No no no no no
I keep doing the opposite, even I'm confused
Love is the way
Will you wait for me?
Sending eye contact
Yeah yeah yeah yeah yeah
It's not sincere
No no no no no
Can you untangle my twisted heart a bit?
Love is the way
I'll try to be honest
Love is the way, yeah
Will you wait for me?
Oh-uh-uh-uh
Oh-uh-oh-uh
Doing the opposite again
Oh-uh-uh-uh
What should I do
Why is this happening
What should I do
Oh-uh-uh-uh
I want to say it as it is
Oh-uh-uh-uh
My heart is always only for you
Oh-uh-uh-uh
This heart will reach you
Love is the way, yeah, love is the way"
'The ReVe Festival' Day 2,2019,Jumpin',ERRO AO ACESSAR A PÁGINA
'The ReVe Festival' Day 2,2019,Ladies Night,LETRA INDISPONÍVEL
'The ReVe Festival' Day 2,2019,"Eyes Locked, Hands Locked","Eyes locked, hands locked
Eyes locked, hands locked
A little awkward, greeting the morning
But it doesn’t look too bad, it seems that way
Could you begin our strange love?
If you want me, let’s share a sweet morning anytime, oh yeah
When our hearts connect, what are you thinking?
Have you fallen for me? Uh uh, have you fallen for me? Yeah
When our hearts connect, what are you thinking?
Have you fallen for me? Uh uh, have you fallen for me? Yeah
If you want to hold me, just let me know
To come through my door, give me a smile
Palms pressed together, hearts racing
Eyes locked, hands locked
Eyes locked, hands locked
Yeah, yeah
Like stars shining, maybe we
Have brushed past each other, felt each other, and moved on
Could you begin our strange love?
Caress me to the point of boredom, touch me, touch me, touch me, yeah
When our hearts connect, what are you thinking?
Have you fallen for me? Uh uh, have you fallen for me? Yeah
When our hearts connect, what are you thinking?
Have you fallen for me? Uh uh, have you fallen for me? Yeah
If you want to hold me, just let me know
To come through my door, give me a smile
Palms pressed together, hearts racing
Eyes locked, hands locked
Eyes locked, hands locked
No words can express us
Even the universe I know blesses us
Creating a circle within us
Spinning every day, getting colored
(You and I, you and I)
(You and I, you and I)
With sweet eyes, nose, and lips
Our hearts, hearts, hearts, hearts
Eyes locked, hands locked
Eyes locked, hands locked
If you want to hold me, just let me know
To come through my door, give me a smile
Palms pressed together, hearts racing
Eyes locked, hands locked
Eyes locked, hands locked
Eyes locked, hands locked
Eyes locked, hands locked
Eyes locked, hands locked
Eyes locked, hands locked"
'The ReVe Festival' Day 1,2019,Zimzalabim,"Hoo, hahaha
Are you ready for this?
Abracadabra!
Anything, anything, don't get tired of chasing (yeah)
Always hoping, hoping, looking won't make it a dream (haha)
Bring it out, bring it out, really see your heart (uh-huh)
What do you want, want, want, tell me
Shall we make an exciting day
Throw all worries on the square earth
Na-na-na-na, na-na-na-na-na, higher
Leave yourself to the spell blooming on your lips
Na-na-na-na, na-na-na-na-na, ha
Abracadabra, abra-abracadabra
Abra-abracadabra, abra-abra
Abracadabra, abra-abracadabra
Abra-abracadabra, abra-abra
Abracadabra, abra-abracadabra
Abra-abracadabra, abra-abra
Abracadabra, abra-abracadabra
Abra-abracadabra, abra-abra
Oh, oh, oh, see you smiling widely
Not too, not too, not too surprised, that's you
Anyone becomes happy the moment the spell is cast
Nananana, nanananana, higher
In the framed world
You, tamed, always indifferent
Follow me, what else do you need?
Hey, girls! (A-ha!) You ready? (Oh, yeah!)
Finding the dream hidden from you
Shall we run, boys, join us
With a playful voice
Shout out loud and forget everything (yo!)
Abracadabra, abra-abracadabra
Abra-abracadabra, abra-abra
Abracadabra, abra-abracadabra
Abra-abracadabra, abra-abra
Abracadabra, abra-abracadabra
Abra-abracadabra, abra-abra
Abracadabra, abra-abracadabra
Abra-abracadabra, abra-abra
Look at the eyes full of starlight
(Shining brighter than anyone, sparkling like a jewel)
Oh, don't wander far away
(Shine dazzlingly, smile even wider)
The dream is inside you
Abracadabra, abra-abracadabra
Abra-abracadabra, abra-abra
Abracadabra, abra-abracadabra
Abra-abracadabra, abra-abra
Abracadabra, abra-abracadabra
Abra-abracadabra, abra-abra
Abracadabra, abra-abracadabra
Abra-abracadabra, abra-abra
Nanananana (hey!), nananana (yeah!)
Nanananana, nananana (no!)
Nanananana (hey!), nananana (haha!)
Nanananana, nananana (no!)"
'The ReVe Festival' Day 1,2019,Sunny Side Up!,"Sunny side up!
Sunny side up, up!
Sunny side up!
Oh, yeah, oh, yeah (Moonshine!)
Oh, those eyes, can you move them away?
Where are you acting like an adult?
There's a temperature difference between us
In that gap, I was down, down, down
I keep getting scared
I keep getting scared, oh
Should I burn it all, should I throw it all away?
Honestly, honestly, I'm getting greedy (oh, no)
But something is a bit down, down, down
The eyes that look at me
My mouth keeps burning again (burning)
Even if I stay still, will I lose you, I'm anxious
(Woo-hoo, ooh-la-la)
Sunny side up, it's not as easy as it sounds
To rush and break it
(Woo-hoo, ooh-la-la)
The boring days are now Sunday
You're already my sun
Just a moment, just a moment, keep getting
My heart keeps burning up
Sunny side up, it's not as easy as it seems
I don't want to break us
(Woo-hoo, ooh-la-la)
You're too fast, I need time to catch up
I don't want to follow your urgent heart's virus (uh)
There's a problem in our different thoughts
In that difference, I was down, down, down (down, down)
The eyes that look at me
My mouth keeps burning again (oh yeah, oh yeah)
Even if I stay still, you're hot, I'm anxious
(Woo-hoo, ooh-la-la)
Sunny side up, it's not as easy as it sounds
To rush and break it
(Woo-hoo, ooh-la-la)
The boring days are now Sunday
You're already my sun (sunny side up)
Just a moment, just a moment (keep getting), keep getting
My heart keeps burning up
Sunny side up, it's not as easy as it seems
I don't want to break us (sunny side up, sunny)
Said I made a mistake, game over, easy (easy)
I'm fine like this, I'm still (still)
Don't shake me (oh), I might break (oh-oh)
Don't make my mind all scrambled up
Sunny side up!
Sunny side up, up!
Sunny side up!
Oh, yeah, oh, yeah
Sunny side up, it's not as easy as it sounds
To rush and break it
(Woo-hoo, ooh-la-la)
The boring days are now Sunday
You're already my sun
Just a moment, just a moment (oh-oh), I've been holding back
Will my heart burst, all of it?
Sunny side up, how about waiting a bit?
Our sun will rise soon
Sunny side up!"
'The ReVe Festival' Day 1,2019,Milkshake,"I like it like a milkshake
(Shake shake shake)
I like it like a milkshake
(Shake shake shake)
Milkshake!
Cold and thick milkshake
Spreading a tingling sensation
Make me crazy
Opaque you babe
Can't read you
That's why I'm drawn to you even more
Like a twist of vanilla scent
Your tone is nice, that's the clue
Softly you whirl me around
My heart digs in all night long
Oh my, it feels like I'm about to break, pingping spinning
Oh my, in this moment, I’m not a kid anymore
So high, this strange feeling is thrilling
Ah nana ooh-la-la-la I like it
Just one bite shows it all
White foam on my lips keeps coming
Even if I pretend not to notice, it’s totally you
Ah ooh-la-la-la I like it
Even in the blue waves, I think of you
Ambiguous and vague, but still
My feelings keep growing for you
Ah ooh-la-la-la I like it
I like it like a milkshake
Shake shake shake shake shake
(Shake shake shake)
I like it like a milkshake
Shake shake shake shake shake
(Shake shake shake)
Ah yeah ah, the taste freezes me
Who’s got me frozen?
Can't move a step, sugar
I'm addicted to your flavor
Slowly melting me
Yummy yummy yummy ya!
Can't stop this feeling
La-la-la-la-la-la-la-la
Oh my, the ground spins upside down
Oh my, getting sucked in like a black hole
So high, this dazed feeling is dizzying
Ah nana ooh-la-la-la I like it
Just one bite shows it all
White foam on my lips keeps coming
Even if I pretend not to notice, it’s totally you
Ah ooh-la-la-la I like it
Even in the blue waves, I think of you
Ambiguous and vague, but still
My feelings keep growing for you
Ah ooh-la-la-la I like it
I like it like a milkshake
Shake shake shake shake shake
(Shake shake shake)
I like it like a milkshake
Shake shake shake shake shake
(Shake shake shake)
Under the sun, milkshake
I want to gulp it down in one go
Make me crazy
Mysterious you babe
I want to know you
The secret inside that pure white
A blissful kiss, two roots of lips
Filling my imagination secretly
I want to be in your arms (yeah yeah yeah yeah)
Just one bite shows it all
What if my lips fly away?
Even if I drink and drink, it’s still you
Ah ooh-la-la-la I like it (ey yeah)
In a moment of carelessness, you rush in (oh)
With your sweet gaze, I get fluttery (oh)
This whole season is about you
Ah ooh-la-la-la I like it
I like it like a milkshake
Shake shake shake shake shake
(Shake shake shake)
I like it like a milkshake
Shake shake shake shake shake
(Shake shake shake)
I like it like a milkshake
Shake shake shake shake shake
(Shake shake shake)
(Shake it, shake, shake it, shake
Shake it, shake, come on)
I like it like a milkshake
Shake shake shake shake shake
(Shake shake shake)
(Shake it, shake, shake it, shake
Shake it, shake)
I like it like a milkshake"
'The ReVe Festival' Day 1,2019,Bing Bing,ERRO AO ACESSAR A PÁGINA
'The ReVe Festival' Day 1,2019,Parade,ERRO AO ACESSAR A PÁGINA
'The ReVe Festival' Day 1,2019,LP,LETRA INDISPONÍVEL
SAPPY,2019,SAPPY,LETRA INDISPONÍVEL
SAPPY,2019,Swimming Pool,ERRO AO ACESSAR A PÁGINA
SAPPY,2019,Sayonara,"The wind is still cold
The love from that day pricks
Colorful coats of lovers
Sweet love, so sweet love
In the city
Swaying and fluttering
This feeling isn't painful
But just a little bit
Yes, beyond this sky
Goodbye sparkling forever and ever
Sorry, don't say such things
I want to see you, I want to see you
Goodbye, even if it's selfish, I love you
If only I could turn back the clock
These feelings I can't convey
Rain falls, lonely night (lonely night)
Tears, Don't know why (don't know why)
Always, always
You held me tight
Goodbye with a smile, more and more
I want to hear your cute laughter
Waiting for the rain to stop, wanting to see the stars
Goodbye, even now I need you
Ooh, aah
Wearing your favorite clothes
Matching rings
Would you come back?
Would you come back?
Would you come back?
The tears from that day
I surely won't forget
Goodbye sparkling forever and ever
Sorry, don't say such things
I want to see you, I want to see you
Goodbye, even if it's selfish, I love you
Give me, give me love
Give me, give me, give me love
Give me, give me love
Goodbye, give me love
Unbalanced love, unbalanced distance
Give me, give me love
Give me, give me, give me love
Give me, give me love
Goodbye, give me love
I want to see you
Give me love, give me love but Bye, bye"
SAPPY,2019,Peek-A-Boo (Japanese Version),"Uhm, yeah (yeah)
Oh, gosh, it's a mess (oh, gosh)
Yes, I'm a bit moody
I easily fall in love again
(Yeah, yeah, yeah, yeah)
I like new things, they sparkle
Everyone's like that, right?
Peek-a-boo
Because love only happens when you're excited (la-la-la-la-la)
All my friends shout, you're really a problem
I'm fine, fine, fine, fine, fine, fine
Peek-peek-a-peek-a-boo
Peek-peek-a-peek-a-boo
I'm a fox with a lot of energy
Peek-peek-a-peek-a-boo
I said 1, 2, 3, play the game again
Let's press the button, as fast as Kung Fu
Even if my heart changes in the middle, don't be surprised
Are you not interested? Then excuse me
Let's call, let's go out all night together
Restart a game, rush in, roll and blanka!
Tonight too (let's go)
The playground is crowded
There's no time to get bored
(Yeah, yeah, yeah)
It's spinning around (oh) everyone's the same
Oh, the eye contact we finally made
Peek-a-boo
Is it love because it's new? (la-la-la-la-la)
All my friends shout, you're really a problem
I'm fine, fine, fine, fine, fine, fine
(Ma boo-boo-boo, peek-a-boo-boo-boo-boo)
Peek-peek-a-peek-a-boo
Peek-peek-a-peek-a-boo
Peek-peek-a-peek-a-boo
You're chosen as the seeker
It'll be fun, I'll cover you (peek-peek-a-peek-a-boo)
The moon will be caught in the jungle gym
We'll play until the time comes (peek-peek-a-peek-a-boo)
Peek-a-boo
It's strange, hey, you're different
Stopping this game, I get to see you again
I'm not scared, I just felt
That a new story will unfold
(Yeah, yeah, yeah, yeah, yeah, yeah)
Peek-peek-a-peek-a-boo (yeah, yeah, yeah, yeah)
Peek-peek-a-peek-a-boo (la-la-la-la-la)
I'm a fox with a lot of energy (la-la, peek-a-boo)
Peek-peek-a-peek-a-boo (na-na-na)
You're chosen as the seeker
It'll be fun, I'll cover you (peek-peek-a-peek-a-boo)
The moon will be caught in the jungle gym
We'll play until the time comes (peek-peek-a-peek-a-boo)
You're chosen as the seeker
It'll be fun, I like you
(Peek-peek-a-peek-a-boo)
The moon will be caught in the jungle gym
It's time, but let's play more! (yeah, yeah)
(Peek-peek-a-peek-a-boo)
Peek-a-boo
Peek-a-boo
Peek-a-boo"
SAPPY,2019,Rookie (Japanese Version),LETRA INDISPONÍVEL
SAPPY,2019,Power Up (Japanese Version),ERRO AO ACESSAR A PÁGINA
Power Up (Japanese Version),2019,Power Up (Japanese Version),ERRO AO ACESSAR A PÁGINA
Sayonara,2019,Sayonara,"The wind is still cold
The love from that day pricks
Colorful coats of lovers
Sweet love, so sweet love
In the city
Swaying and fluttering
This feeling isn't painful
But just a little bit
Yes, beyond this sky
Goodbye sparkling forever and ever
Sorry, don't say such things
I want to see you, I want to see you
Goodbye, even if it's selfish, I love you
If only I could turn back the clock
These feelings I can't convey
Rain falls, lonely night (lonely night)
Tears, Don't know why (don't know why)
Always, always
You held me tight
Goodbye with a smile, more and more
I want to hear your cute laughter
Waiting for the rain to stop, wanting to see the stars
Goodbye, even now I need you
Ooh, aah
Wearing your favorite clothes
Matching rings
Would you come back?
Would you come back?
Would you come back?
The tears from that day
I surely won't forget
Goodbye sparkling forever and ever
Sorry, don't say such things
I want to see you, I want to see you
Goodbye, even if it's selfish, I love you
Give me, give me love
Give me, give me, give me love
Give me, give me love
Goodbye, give me love
Unbalanced love, unbalanced distance
Give me, give me love
Give me, give me, give me love
Give me, give me love
Goodbye, give me love
I want to see you
Give me love, give me love but Bye, bye"
RBB - The 5th Mini Album,2018,RBB (Really Bad Boy),"Hey, no!
Alright, alright
Bad boy, bad boy
Alright, 1, 2, 5, uh
These days I'm a bit panicked (ha)
Honestly, I'm totally addicted (hey)
In my head, there's only one guy I think about
One, one, one, one
One, one, one, one
One, one, one, one
Ah, ah, ah (alright, hey)
Friends say he's no good, you'll get hurt
Ah, ah, ah (uhm)
Who can stop me, if I like it, I'll go (yeah, oh, oh, my God)
Ey! Oh, my God (He’s a really bad boy)
He’s a really bad boy
He’s a really bad boy
Ey! Oh, my God
He’s a really bad boy
He’s a really, really, really, really, really bad boy (ey, yeah, yeah, yeah)
You’re so bad boy
You’re so bad boy
You’re so bad, bad, bad, bad
Bad, bad, bad, bad boy
Bang, bang, pow
He’s a really bad boy
He trusts that handsome face
If it's okay, I'll tame you (boy)
Mine, mine, mine, mine
Ah, ah, ah (alright, hey)
Do as you please, I'll allow it
Go all out and be bad
Ah, ah, ah (uhm, no)
It's thrilling when you change like that (oh, oh, my God)
Ey! Oh, my God (oh, my God! Oh, my God!)
He’s a really bad boy
He’s a really bad boy (oh, my God)
Ey! Oh, my God
He’s a really bad boy
He’s a really, really, really, really, really bad boy
You’re so bad boy
You’re so bad boy
You’re so bad, bad, bad, bad
Bad, bad, bad, bad boy
I can't give myself to anyone else
Look, I love you
Anyone would fall head over heels
You’re a bad boy, and you’re bad for me
You’re a bad boy, and you’re bad for me
No matter how bad you are, I like it (you’re a bad boy, and you’re bad for me)
Look, you shine in this world (you’re a bad boy, and you’re bad for me)
Anyone would fall head over heels (you’re a bad boy, and you’re bad for me)
You’re a bad boy, and you’re bad for me
You’re a bad boy, and you’re bad for me
Oh, my God
He’s a really bad boy
He’s a really, really, really, really, really bad boy
Oh, my God
He’s a really bad boy
He’s a really bad boy
Oh, my God
He’s a really bad boy
He’s a really bad boy
Oh, my God
He’s a really bad boy
He’s a really bad boy
He’s a really bad boy
He’s a really bad boy (oh, my God! He’s a really bad boy)
He’s a really bad boy (he’s a really, really, really, really, really bad boy)"
RBB - The 5th Mini Album,2018,Butterflies,LETRA INDISPONÍVEL
RBB - The 5th Mini Album,2018,So Good,"Hey, oh, hey
Oh-oh-oh-oh
Hmm (yeah, yeah, uh)
Between the curtains with the light behind
A gesture that sways in the slight breeze
Oh, I love the black silhouette too
Okay I'm speechless
A little further, no, deeper
Swimming in my head
What was this feeling that spread far and wide?
The name is love, right?
I like the scent that permeates it
This feels good, come closer, ah
Already drowning in, the calm waves crashing
You are full of me
I jumped in, my heart was overflowing
It's a completely deep sound
Tickle my ear
You fill me up, my heart is overflowing
Um, like this, so good (so good), so good to me (yeah, good)
So, so, so, so good now (good)
So good, so good
Comfort me when I'm excited
I'm captivated by that touch
Like ink, drop by drop, you spread day by day
I am gradually wearing the dark color of you
Sometimes, a bird that you don't know
This beginning is not important
Only now, it's tempting, woah-oh-oh-oh
Already drowning in, the calm waves crashing
You are spreading all over me (spreading)
I jumped in, my heart was overflowing (no, no-oh-oh, oh)
It's a completely deep resonance (a resonance)
Tickle my ear
You fill me up, my heart is overflowing (overflowing)
Um, like this, so good (so good), so good to me
Tell me again, again
You whisper to me too, woah-oh-oh-oh
My mind is agitated (insides)
I'm so full of you that I'm out of my mind (and out of my mind)
Don't let it hide, I want you
I can't escape the emotions that spread and flow in, oh-oh-oh-oh
Already deeply in love, leave me in your heart
(Ooh, yeah, leave me in your heart hoo)
You are spreading all over me (spreading)
I jumped in, my heart was overflowing (no, no, no, no, no, no)
A completely small breath again (a breath again)
Tickle my ear
You fill me up, my heart is overflowing (overflowing)
Just like this, so good, so good to me
(Good) so, so, so, so good now (good)
(Good) so good, so good to me"
RBB - The 5th Mini Album,2018,Sassy Me,ERRO AO ACESSAR A PÁGINA
RBB - The 5th Mini Album,2018,Taste,ERRO AO ACESSAR A PÁGINA
RBB - The 5th Mini Album,2018,RBB (Really Bad Boy) (English Version),ERRO AO ACESSAR A PÁGINA
Summer Magic - Summer Mini Album,2018,Power Up,"Ba-banana ba-ba-banana-nana
Ba-banana ba-ba-banana-nana
Ba-banana ba-ba-banana-nana
Ba-banana ba-ba-banana-nana
Oh why is it already three o'clock
When I haven't done anything
Why does even iced Americano
Feel hotter
The sun teases us
The asphalt temperature is fifty degrees (wow)
I want energy, cold or
Completely hot
Summer magic
Above that sparkling ocean
I'm already flying
Go! Go airplane, fly like lightning
Throw me into the waves of Hawaii
Yeah yeah, yeah yeah yeah yeah
Let’s power up! Everything will burn black
Ba-banana ba-ba-banana-nana
Ba-banana ba-ba-banana-nana
Ba-banana ba-ba-banana-nana ba
Let’s power up! Because playing is the most exciting
Oh try wanting what you like
I want it, I want it, want it, want it yeah
Every day your passion burns
I’ll take it, I’ll take it, take it, take it yeah
That's our genius power
Spontaneous, instinctive, yes, that's what we need
Let's go tonight, level up to find excitement
The sound of the engine
The background music of an excited heart
Look! I'm already flying
Go! Go airplane, fly to the sun
Diving to the sky, it gives me goosebumps
Yeah yeah, yeah yeah yeah yeah
Let’s power up! Everything will burn black
Go! Go airplane, fly like lightning
Throw me into the waves of Hawaii
Yeah yeah, yeah yeah yeah yeah
Let’s power up! Everything will burn black
Ba-banana ba-ba-banana-nana
Ba-banana ba-ba-banana-nana
Ba-banana ba-ba-banana-nana ba
Let’s power up! Because playing is the most exciting
(Yeah, yeah, yeah, yeah, yeah)
The teacher told me (uh uh)
Enjoy yourself when playing and working (right)
Yes, I shone particularly brightly (huh)
Warmth and novelty, it's mine
Go! Go airplane, fly like lightning
Throw me into the waves of Hawaii
Yeah yeah, yeah yeah yeah yeah
Let’s power up! Everything will burn black
Go! Go airplane, fly to the sun
Diving to the sky, it gives me goosebumps (yeah, yeah, yeah, yeah)
Yeah yeah, yeah yeah yeah yeah
Let’s power up! Everything will burn black
Ba-banana ba-ba-banana-nana
Ba-banana ba-ba-banana-nana
Ba-banana ba-ba-banana-nana ba
Let’s power up! Because playing is the most exciting"
Summer Magic - Summer Mini Album,2018,With You,ERRO AO ACESSAR A PÁGINA
Summer Magic - Summer Mini Album,2018,Mr. E,ERRO AO ACESSAR A PÁGINA
Summer Magic - Summer Mini Album,2018,Mosquito,"In a room with the lights off
When will you come in again
Like you're a mosquito (buzzing sound)
Like you're a mosquito (what's going on)
Like you're a mosquito (you keep doing this)
Nerves on edge, wondering how to deal with you
You've disrupted my peaceful time with a single buzz
Deep inside my heart (woop, woop, woop) you wander around
When I try to find you, you hide, you keep buzzing around like a mosquito
When I try to fall asleep, the buzzing sound rings
What's going on again tonight, you keep doing this
It's not just a joke, why do you tease me like that again (a-woo)
If I had any feelings, what would I become again (uh-huh)
You're too light (oh oh oh oh) as if you'll fly away (oh oh oh oh)
I'm not having fun, can you stop
When I try to fall asleep, the buzzing sound rings
What's going on again tonight, you keep doing this
Even in the slightest touch, you're annoying
Like you're a mosquito (na na na na na)
You're a mosquito (zzzzzzzzzz)
You keep crossing the line
You keep crossing the line, crossing it without manners, oh
Your serious voice is full of jokes (a-woo)
Your one-sided words are like a machine making wingwing sounds (uh-huh)
Even if I close my eyes (oh oh oh oh) even if I cover my ears (oh oh oh oh)
You always appear and bother me (oh oh)
When I try to fall asleep, the buzzing sound rings
What's going on again tonight, you keep doing this
Even in the slightest touch, you're annoying
Like you're a mosquito (na na na na na)
You're a mosquito (zzzzzzzzzz)
You keep crossing the line
You keep crossing the line, crossing it without manners, oh
I felt you were close, so I approached
You always disappear, even words that weren't there
Remember, you won't deceive me again
Don't act as you please with me anymore
Even in the slightest touch, you're annoying
Like you're a mosquito (na na na na na)
You're a mosquito (zzzzzzzzzz)
You keep crossing the line
You keep crossing the line, crossing it without manners, oh"
Summer Magic - Summer Mini Album,2018,Hit That Drum,ERRO AO ACESSAR A PÁGINA
Summer Magic - Summer Mini Album,2018,Blue Lemonade,"Hmm, ah
Yeah, yeah
(Pop, pop, pop) ah, ah, ah, ah
(Pop, pop, pop) ah, ah, ah, ah
So clear
Our eye contact
In that moment
Waves crashing
Slightly blue
Freshness spreading in my mouth
Shaking my heart
Like carbonated water in a bottle
A strange feeling inside me
Follow you a little more oh, you
A cup full of lukewarm sweetness
Smell of the sea (pop, pop)
Squeezing freshly picked lemons
As if putting them in (pop, pop)
I can't hide it
I like you (pop, pop)
Blue rises
The moment I met you (pop, pop)
(Pop, pop, pop)
Ah, ah, ah, ah
(Pop, pop, pop)
Ah, ah, ah, ah
Becoming doe-eyed again
Every time I get closer to you
A sharp electricity
Passing through here and there
Chilly and thrilling
This is the love
I clearly wanted
Together, this summer
I want to drink it all up (together)
Anywhere with you
Completely immersed in you
(Eyes dazzling Beautiful)
A cup full of lukewarm sweetness
Smell of the sea (pop, pop)
Squeezing freshly picked lemons
As if putting them in (pop, pop)
I can't hide it
I like you (pop, pop)
Blue rises
The moment I met you (pop, pop)
(Pop, pop, pop)
Ah, ah, ah, ah
(Pop, pop, pop)
Ah, ah, ah, ah
It's all right, yeah (Again Alright)
My reflection in your eyes (yeah, yeah, hey)
My deep blue heart towards you (yeah, yeah)
Yeah, yeah, yeah (pop, pop)
A cup full of lukewarm sweetness
Smell of the sea (Smell of the sea, pop pop)
Swallowing but rising soon
As if it will overflow (yeah, yeah, oh, pop pop)
I have to say
I like you (like you, pop pop)
Blue rises
The moment I embraced you
(Pop, pop, pop)
Ah, ah, ah, ah
(Pop, pop, pop)
Ah, ah, ah, ah
So perfect
Nothing more to wish for
Just the two of us
Summer night in my mouth
Melting us
The feeling of love"
Summer Magic - Summer Mini Album,2018,Bad Boy (English Version),ERRO AO ACESSAR A PÁGINA
#Cookie Jar,2018,#Cookie Jar,"Lately, problems are piling up
Feeling quite tired
Absolutely impossible, quite on the edge
Just like that
(Give me) Someone missing, craving something sweet
(Give me) Your heart, I want it right now
T-t-t-t-take it
Just as I imagined, any of them, all ooh ooh ooh
T-t-type it
Searching for the door, a dream-like treat
Cookie Jar
(Oh oh oh)
Put your hand in the cookie jar (oh oh oh)
I can go anywhere
Excitement accelerating
Cookie Jar (oh oh oh)
Put your hand in the cookie jar (oh oh oh)
Melting chocolate bar
Seems like I can fly to a sparkling world
Cookie Jar
Boldly and recklessly, being selfish
Cuteness is justice
Feeling fluffy like a marshmallow
Next to me is a prince
(Give me) I want a sweet love like that
(Give me) Let's search for the recipe of the elixir together
T-t-t-t-take it
Just as I imagined, any of them, all ooh ooh ooh
T-t-type it
Searching for the door, a dream-like
Cookie Jar
(Oh oh oh)
Put your hand in the cookie jar (oh oh oh)
I'll cast a spell
Excitement will burst, right?
Cookie Jar (oh oh oh)
Put your hand in the cookie jar (oh oh oh)
Sweet and sour candy pop
Let's color the world in a colorful way
Cookie Jar
Once you take a bite, you can't stop, ooh ooh ooh
My heart craves for it, can't stop, ooh ooh ooh
(Sugar rush) Dizzy
(Sugar rush) feel so good
Because it's our secret, just the two of us, hush hush hush
Cookie Jar
(Oh oh oh)
Put your hand in the cookie jar (oh oh oh)
I can go anywhere
Excitement accelerating
Cookie Jar (oh oh oh)
Put your hand in the cookie jar (oh oh oh)
Melting chocolate bar
Seems like I can fly to a sparkling world
Cookie Jar
(Oh oh oh)
Put your hand in the cookie jar (oh oh oh)
(Put your hand in the jar)
I'll cast a spell (cast a spell)
Excitement will burst, right?
Cookie Jar (oh oh oh)
Put your hand in the cookie jar (oh oh oh)
Sweet and sour candy pop
Let's color the world in a colorful way (color the world)
Cookie Jar"
